token_id,gene_id
7166,ENSMUSG00000031028
7167,ENSMUSG00000031029
7168,ENSMUSG00000031060
7169,ENSMUSG00000031065
7170,ENSMUSG00000031066
7171,ENSMUSG00000031068
7172,ENSMUSG00000031070
7173,ENSMUSG00000031072
7174,ENSMUSG00000031074
7175,ENSMUSG00000031075
7176,ENSMUSG00000031077
7177,ENSMUSG00000031078
7178,ENSMUSG00000031090
7179,ENSMUSG00000031093
7180,ENSMUSG00000031095
7181,ENSMUSG00000031097
7182,ENSMUSG00000031098
7183,ENSMUSG00000031099
7184,ENSMUSG00000031101
7185,ENSMUSG00000031103
7186,ENSMUSG00000031104
7187,ENSMUSG00000031105
7188,ENSMUSG00000031107
7189,ENSMUSG00000031109
7190,ENSMUSG00000031111
7191,ENSMUSG00000031112
7192,ENSMUSG00000031119
7193,ENSMUSG00000031129
7194,ENSMUSG00000031130
7195,ENSMUSG00000031132
7196,ENSMUSG00000031133
7197,ENSMUSG00000031134
7198,ENSMUSG00000031137
7199,ENSMUSG00000031138
7200,ENSMUSG00000031139
7201,ENSMUSG00000031142
7202,ENSMUSG00000031143
7203,ENSMUSG00000031144
7204,ENSMUSG00000031145
7205,ENSMUSG00000031147
7206,ENSMUSG00000031148
7207,ENSMUSG00000031149
7208,ENSMUSG00000031150
7209,ENSMUSG00000031153
7210,ENSMUSG00000031154
7211,ENSMUSG00000031155
7212,ENSMUSG00000031156
7213,ENSMUSG00000031157
7214,ENSMUSG00000031158
7215,ENSMUSG00000031160
7216,ENSMUSG00000031161
7217,ENSMUSG00000031162
7218,ENSMUSG00000031163
7219,ENSMUSG00000031165
7220,ENSMUSG00000031166
7221,ENSMUSG00000031167
7222,ENSMUSG00000031168
7223,ENSMUSG00000031169
7224,ENSMUSG00000031170
7225,ENSMUSG00000031171
7226,ENSMUSG00000031173
7227,ENSMUSG00000031176
7228,ENSMUSG00000031189
7229,ENSMUSG00000031196
7230,ENSMUSG00000031197
7231,ENSMUSG00000031200
7232,ENSMUSG00000031202
7233,ENSMUSG00000031204
7234,ENSMUSG00000031207
7235,ENSMUSG00000031209
7236,ENSMUSG00000031214
7237,ENSMUSG00000031216
7238,ENSMUSG00000031217
7239,ENSMUSG00000031220
7240,ENSMUSG00000031224
7241,ENSMUSG00000031226
7242,ENSMUSG00000031227
7243,ENSMUSG00000031229
7244,ENSMUSG00000031230
7245,ENSMUSG00000031232
7246,ENSMUSG00000031233
7247,ENSMUSG00000031239
7248,ENSMUSG00000031241
7249,ENSMUSG00000031246
7250,ENSMUSG00000031250
7251,ENSMUSG00000031253
7252,ENSMUSG00000031255
7253,ENSMUSG00000031256
7254,ENSMUSG00000031257
7255,ENSMUSG00000031258
7256,ENSMUSG00000031262
7257,ENSMUSG00000031264
7258,ENSMUSG00000031266
7259,ENSMUSG00000031271
7260,ENSMUSG00000031273
7261,ENSMUSG00000031274
7262,ENSMUSG00000031278
7263,ENSMUSG00000031283
7264,ENSMUSG00000031284
7265,ENSMUSG00000031285
7266,ENSMUSG00000031289
7267,ENSMUSG00000031290
7268,ENSMUSG00000031292
7269,ENSMUSG00000031293
7270,ENSMUSG00000031295
7271,ENSMUSG00000031297
7272,ENSMUSG00000031298
7273,ENSMUSG00000031299
7274,ENSMUSG00000031302
7275,ENSMUSG00000031303
7276,ENSMUSG00000031304
7277,ENSMUSG00000031309
7278,ENSMUSG00000031310
7279,ENSMUSG00000031311
7280,ENSMUSG00000031312
7281,ENSMUSG00000031326
7282,ENSMUSG00000031327
7283,ENSMUSG00000031328
7284,ENSMUSG00000031330
7285,ENSMUSG00000031333
7286,ENSMUSG00000031337
7287,ENSMUSG00000031342
7288,ENSMUSG00000031343
7289,ENSMUSG00000031344
7290,ENSMUSG00000031347
7291,ENSMUSG00000031349
7292,ENSMUSG00000031352
7293,ENSMUSG00000031353
7294,ENSMUSG00000031354
7295,ENSMUSG00000031355
7296,ENSMUSG00000031357
7297,ENSMUSG00000031358
7298,ENSMUSG00000031360
7299,ENSMUSG00000031364
7300,ENSMUSG00000031367
7301,ENSMUSG00000031371
7302,ENSMUSG00000031372
7303,ENSMUSG00000031373
7304,ENSMUSG00000031374
7305,ENSMUSG00000031375
7306,ENSMUSG00000031376
7307,ENSMUSG00000031377
7308,ENSMUSG00000031378
7309,ENSMUSG00000031379
7310,ENSMUSG00000031380
7311,ENSMUSG00000031381
7312,ENSMUSG00000031382
7313,ENSMUSG00000031383
7314,ENSMUSG00000031384
7315,ENSMUSG00000031385
7316,ENSMUSG00000031386
7317,ENSMUSG00000031387
7318,ENSMUSG00000031388
7319,ENSMUSG00000031389
7320,ENSMUSG00000031390
7321,ENSMUSG00000031391
7322,ENSMUSG00000031392
7323,ENSMUSG00000031393
7324,ENSMUSG00000031397
7325,ENSMUSG00000031398
7326,ENSMUSG00000031399
7327,ENSMUSG00000031402
7328,ENSMUSG00000031403
7329,ENSMUSG00000031422
7330,ENSMUSG00000031425
7331,ENSMUSG00000031429
7332,ENSMUSG00000031430
7333,ENSMUSG00000031431
7334,ENSMUSG00000031432
7335,ENSMUSG00000031433
7336,ENSMUSG00000031434
7337,ENSMUSG00000031438
7338,ENSMUSG00000031441
7339,ENSMUSG00000031442
7340,ENSMUSG00000031443
7341,ENSMUSG00000031444
7342,ENSMUSG00000031445
7343,ENSMUSG00000031446
7344,ENSMUSG00000031447
7345,ENSMUSG00000031449
7346,ENSMUSG00000031450
7347,ENSMUSG00000031451
7348,ENSMUSG00000031453
7349,ENSMUSG00000031461
7350,ENSMUSG00000031465
7351,ENSMUSG00000031467
7352,ENSMUSG00000031478
7353,ENSMUSG00000031479
7354,ENSMUSG00000031480
7355,ENSMUSG00000031482
7356,ENSMUSG00000031483
7357,ENSMUSG00000031485
7358,ENSMUSG00000031486
7359,ENSMUSG00000031487
7360,ENSMUSG00000031488
7361,ENSMUSG00000031489
7362,ENSMUSG00000031491
7363,ENSMUSG00000031492
7364,ENSMUSG00000031493
7365,ENSMUSG00000031497
7366,ENSMUSG00000031502
7367,ENSMUSG00000031503
7368,ENSMUSG00000031504
7369,ENSMUSG00000031505
7370,ENSMUSG00000031506
7371,ENSMUSG00000031508
7372,ENSMUSG00000031511
7373,ENSMUSG00000031513
7374,ENSMUSG00000031516
7375,ENSMUSG00000031517
7376,ENSMUSG00000031518
7377,ENSMUSG00000031519
7378,ENSMUSG00000031520
7379,ENSMUSG00000031521
7380,ENSMUSG00000031523
7381,ENSMUSG00000031527
7382,ENSMUSG00000031529
7383,ENSMUSG00000031530
7384,ENSMUSG00000031532
7385,ENSMUSG00000031533
7386,ENSMUSG00000031534
7387,ENSMUSG00000031535
7388,ENSMUSG00000031536
7389,ENSMUSG00000031537
7390,ENSMUSG00000031538
7391,ENSMUSG00000031539
7392,ENSMUSG00000031540
7393,ENSMUSG00000031543
7394,ENSMUSG00000031545
7395,ENSMUSG00000031546
7396,ENSMUSG00000031548
7397,ENSMUSG00000031549
7398,ENSMUSG00000031551
7399,ENSMUSG00000031552
7400,ENSMUSG00000031555
7401,ENSMUSG00000031556
7402,ENSMUSG00000031557
7403,ENSMUSG00000031558
7404,ENSMUSG00000031561
7405,ENSMUSG00000031562
7406,ENSMUSG00000031563
7407,ENSMUSG00000031565
7408,ENSMUSG00000031568
7409,ENSMUSG00000031570
7410,ENSMUSG00000031574
7411,ENSMUSG00000031575
7412,ENSMUSG00000031577
7413,ENSMUSG00000031578
7414,ENSMUSG00000031583
7415,ENSMUSG00000031584
7416,ENSMUSG00000031585
7417,ENSMUSG00000031586
7418,ENSMUSG00000031591
7419,ENSMUSG00000031592
7420,ENSMUSG00000031594
7421,ENSMUSG00000031595
7422,ENSMUSG00000031596
7423,ENSMUSG00000031600
7424,ENSMUSG00000031601
7425,ENSMUSG00000031603
7426,ENSMUSG00000031604
7427,ENSMUSG00000031605
7428,ENSMUSG00000031608
7429,ENSMUSG00000031609
7430,ENSMUSG00000031610
7431,ENSMUSG00000031613
7432,ENSMUSG00000031616
7433,ENSMUSG00000031617
7434,ENSMUSG00000031618
7435,ENSMUSG00000031620
7436,ENSMUSG00000031622
7437,ENSMUSG00000031626
7438,ENSMUSG00000031627
7439,ENSMUSG00000031628
7440,ENSMUSG00000031629
7441,ENSMUSG00000031631
7442,ENSMUSG00000031633
7443,ENSMUSG00000031634
7444,ENSMUSG00000031635
7445,ENSMUSG00000031636
7446,ENSMUSG00000031637
7447,ENSMUSG00000031639
7448,ENSMUSG00000031641
7449,ENSMUSG00000031642
7450,ENSMUSG00000031644
7451,ENSMUSG00000031645
7452,ENSMUSG00000031647
7453,ENSMUSG00000031651
7454,ENSMUSG00000031652
7455,ENSMUSG00000031654
7456,ENSMUSG00000031657
7457,ENSMUSG00000031659
7458,ENSMUSG00000031660
7459,ENSMUSG00000031661
7460,ENSMUSG00000031662
7461,ENSMUSG00000031665
7462,ENSMUSG00000031666
7463,ENSMUSG00000031667
7464,ENSMUSG00000031668
7465,ENSMUSG00000031669
7466,ENSMUSG00000031671
7467,ENSMUSG00000031672
7468,ENSMUSG00000031673
7469,ENSMUSG00000031681
7470,ENSMUSG00000031683
7471,ENSMUSG00000031684
7472,ENSMUSG00000031688
7473,ENSMUSG00000031691
7474,ENSMUSG00000031696
7475,ENSMUSG00000031697
7476,ENSMUSG00000031698
7477,ENSMUSG00000031700
7478,ENSMUSG00000031701
7479,ENSMUSG00000031703
7480,ENSMUSG00000031706
7481,ENSMUSG00000031708
7482,ENSMUSG00000031709
7483,ENSMUSG00000031710
7484,ENSMUSG00000031711
7485,ENSMUSG00000031712
7486,ENSMUSG00000031714
7487,ENSMUSG00000031715
7488,ENSMUSG00000031723
7489,ENSMUSG00000031727
7490,ENSMUSG00000031728
7491,ENSMUSG00000031729
7492,ENSMUSG00000031730
7493,ENSMUSG00000031731
7494,ENSMUSG00000031732
7495,ENSMUSG00000031734
7496,ENSMUSG00000031737
7497,ENSMUSG00000031738
7498,ENSMUSG00000031740
7499,ENSMUSG00000031748
7500,ENSMUSG00000031749
7501,ENSMUSG00000031750
7502,ENSMUSG00000031751
7503,ENSMUSG00000031753
7504,ENSMUSG00000031754
7505,ENSMUSG00000031755
7506,ENSMUSG00000031756
7507,ENSMUSG00000031757
7508,ENSMUSG00000031758
7509,ENSMUSG00000031760
7510,ENSMUSG00000031762
7511,ENSMUSG00000031766
7512,ENSMUSG00000031767
7513,ENSMUSG00000031770
7514,ENSMUSG00000031772
7515,ENSMUSG00000031774
7516,ENSMUSG00000031775
7517,ENSMUSG00000031776
7518,ENSMUSG00000031778
7519,ENSMUSG00000031779
7520,ENSMUSG00000031780
7521,ENSMUSG00000031781
7522,ENSMUSG00000031782
7523,ENSMUSG00000031783
7524,ENSMUSG00000031785
7525,ENSMUSG00000031786
7526,ENSMUSG00000031787
7527,ENSMUSG00000031788
7528,ENSMUSG00000031789
7529,ENSMUSG00000031790
7530,ENSMUSG00000031791
7531,ENSMUSG00000031792
7532,ENSMUSG00000031796
7533,ENSMUSG00000031799
7534,ENSMUSG00000031803
7535,ENSMUSG00000031805
7536,ENSMUSG00000031807
7537,ENSMUSG00000031808
7538,ENSMUSG00000031813
7539,ENSMUSG00000031816
7540,ENSMUSG00000031818
7541,ENSMUSG00000031819
7542,ENSMUSG00000031820
7543,ENSMUSG00000031821
7544,ENSMUSG00000031822
7545,ENSMUSG00000031823
7546,ENSMUSG00000031824
7547,ENSMUSG00000031825
7548,ENSMUSG00000031826
7549,ENSMUSG00000031827
7550,ENSMUSG00000031828
7551,ENSMUSG00000031831
7552,ENSMUSG00000031832
7553,ENSMUSG00000031833
7554,ENSMUSG00000031834
7555,ENSMUSG00000031835
7556,ENSMUSG00000031837
7557,ENSMUSG00000031838
7558,ENSMUSG00000031839
7559,ENSMUSG00000031840
7560,ENSMUSG00000031841
7561,ENSMUSG00000031842
7562,ENSMUSG00000031843
7563,ENSMUSG00000031844
7564,ENSMUSG00000031845
7565,ENSMUSG00000031848
7566,ENSMUSG00000031849
7567,ENSMUSG00000031851
7568,ENSMUSG00000031853
7569,ENSMUSG00000031858
7570,ENSMUSG00000031860
7571,ENSMUSG00000031861
7572,ENSMUSG00000031862
7573,ENSMUSG00000031864
7574,ENSMUSG00000031865
7575,ENSMUSG00000031870
7576,ENSMUSG00000031871
7577,ENSMUSG00000031872
7578,ENSMUSG00000031875
7579,ENSMUSG00000031878
7580,ENSMUSG00000031879
7581,ENSMUSG00000031880
7582,ENSMUSG00000031881
7583,ENSMUSG00000031883
7584,ENSMUSG00000031885
7585,ENSMUSG00000031887
7586,ENSMUSG00000031889
7587,ENSMUSG00000031891
7588,ENSMUSG00000031893
7589,ENSMUSG00000031896
7590,ENSMUSG00000031897
7591,ENSMUSG00000031898
7592,ENSMUSG00000031901
7593,ENSMUSG00000031902
7594,ENSMUSG00000031903
7595,ENSMUSG00000031904
7596,ENSMUSG00000031906
7597,ENSMUSG00000031907
7598,ENSMUSG00000031910
7599,ENSMUSG00000031913
7600,ENSMUSG00000031916
7601,ENSMUSG00000031917
7602,ENSMUSG00000031918
7603,ENSMUSG00000031919
7604,ENSMUSG00000031921
7605,ENSMUSG00000031922
7606,ENSMUSG00000031924
7607,ENSMUSG00000031925
7608,ENSMUSG00000031928
7609,ENSMUSG00000031930
7610,ENSMUSG00000031931
7611,ENSMUSG00000031932
7612,ENSMUSG00000031933
7613,ENSMUSG00000031934
7614,ENSMUSG00000031935
7615,ENSMUSG00000031936
7616,ENSMUSG00000031937
7617,ENSMUSG00000031949
7618,ENSMUSG00000031950
7619,ENSMUSG00000031951
7620,ENSMUSG00000031953
7621,ENSMUSG00000031954
7622,ENSMUSG00000031955
7623,ENSMUSG00000031958
7624,ENSMUSG00000031959
7625,ENSMUSG00000031962
7626,ENSMUSG00000031963
7627,ENSMUSG00000031965
7628,ENSMUSG00000031966
7629,ENSMUSG00000031969
7630,ENSMUSG00000031970
7631,ENSMUSG00000031971
7632,ENSMUSG00000031972
7633,ENSMUSG00000031974
7634,ENSMUSG00000031976
7635,ENSMUSG00000031979
7636,ENSMUSG00000031980
7637,ENSMUSG00000031981
7638,ENSMUSG00000031982
7639,ENSMUSG00000031985
7640,ENSMUSG00000031986
7641,ENSMUSG00000031987
7642,ENSMUSG00000031988
7643,ENSMUSG00000031990
7644,ENSMUSG00000031991
7645,ENSMUSG00000031993
7646,ENSMUSG00000031994
7647,ENSMUSG00000031995
7648,ENSMUSG00000031996
7649,ENSMUSG00000031997
7650,ENSMUSG00000032000
7651,ENSMUSG00000032002
7652,ENSMUSG00000032006
7653,ENSMUSG00000032009
7654,ENSMUSG00000032010
7655,ENSMUSG00000032011
7656,ENSMUSG00000032012
7657,ENSMUSG00000032013
7658,ENSMUSG00000032014
7659,ENSMUSG00000032015
7660,ENSMUSG00000032017
7661,ENSMUSG00000032018
7662,ENSMUSG00000032020
7663,ENSMUSG00000032021
7664,ENSMUSG00000032023
7665,ENSMUSG00000032024
7666,ENSMUSG00000032026
7667,ENSMUSG00000032028
7668,ENSMUSG00000032030
7669,ENSMUSG00000032033
7670,ENSMUSG00000032034
7671,ENSMUSG00000032035
7672,ENSMUSG00000032036
7673,ENSMUSG00000032038
7674,ENSMUSG00000032040
7675,ENSMUSG00000032041
7676,ENSMUSG00000032044
7677,ENSMUSG00000032046
7678,ENSMUSG00000032047
7679,ENSMUSG00000032050
7680,ENSMUSG00000032051
7681,ENSMUSG00000032053
7682,ENSMUSG00000032056
7683,ENSMUSG00000032057
7684,ENSMUSG00000032058
7685,ENSMUSG00000032059
7686,ENSMUSG00000032060
7687,ENSMUSG00000032064
7688,ENSMUSG00000032065
7689,ENSMUSG00000032066
7690,ENSMUSG00000032067
7691,ENSMUSG00000032076
7692,ENSMUSG00000032077
7693,ENSMUSG00000032078
7694,ENSMUSG00000032079
7695,ENSMUSG00000032080
7696,ENSMUSG00000032083
7697,ENSMUSG00000032085
7698,ENSMUSG00000032086
7699,ENSMUSG00000032087
7700,ENSMUSG00000032089
7701,ENSMUSG00000032091
7702,ENSMUSG00000032092
7703,ENSMUSG00000032093
7704,ENSMUSG00000032094
7705,ENSMUSG00000032096
7706,ENSMUSG00000032097
7707,ENSMUSG00000032098
7708,ENSMUSG00000032101
7709,ENSMUSG00000032103
7710,ENSMUSG00000032109
7711,ENSMUSG00000032110
7712,ENSMUSG00000032112
7713,ENSMUSG00000032113
7714,ENSMUSG00000032114
7715,ENSMUSG00000032115
7716,ENSMUSG00000032116
7717,ENSMUSG00000032118
7718,ENSMUSG00000032119
7719,ENSMUSG00000032120
7720,ENSMUSG00000032121
7721,ENSMUSG00000032122
7722,ENSMUSG00000032123
7723,ENSMUSG00000032125
7724,ENSMUSG00000032126
7725,ENSMUSG00000032127
7726,ENSMUSG00000032128
7727,ENSMUSG00000032131
7728,ENSMUSG00000032135
7729,ENSMUSG00000032172
7730,ENSMUSG00000032174
7731,ENSMUSG00000032175
7732,ENSMUSG00000032177
7733,ENSMUSG00000032178
7734,ENSMUSG00000032179
7735,ENSMUSG00000032180
7736,ENSMUSG00000032181
7737,ENSMUSG00000032182
7738,ENSMUSG00000032184
7739,ENSMUSG00000032185
7740,ENSMUSG00000032186
7741,ENSMUSG00000032187
7742,ENSMUSG00000032192
7743,ENSMUSG00000032193
7744,ENSMUSG00000032194
7745,ENSMUSG00000032198
7746,ENSMUSG00000032199
7747,ENSMUSG00000032202
7748,ENSMUSG00000032204
7749,ENSMUSG00000032207
7750,ENSMUSG00000032212
7751,ENSMUSG00000032215
7752,ENSMUSG00000032216
7753,ENSMUSG00000032217
7754,ENSMUSG00000032218
7755,ENSMUSG00000032220
7756,ENSMUSG00000032221
7757,ENSMUSG00000032224
7758,ENSMUSG00000032226
7759,ENSMUSG00000032228
7760,ENSMUSG00000032231
7761,ENSMUSG00000032232
7762,ENSMUSG00000032235
7763,ENSMUSG00000032238
7764,ENSMUSG00000032239
7765,ENSMUSG00000032243
7766,ENSMUSG00000032244
7767,ENSMUSG00000032245
7768,ENSMUSG00000032246
7769,ENSMUSG00000032251
7770,ENSMUSG00000032252
7771,ENSMUSG00000032253
7772,ENSMUSG00000032254
7773,ENSMUSG00000032257
7774,ENSMUSG00000032258
7775,ENSMUSG00000032259
7776,ENSMUSG00000032261
7777,ENSMUSG00000032262
7778,ENSMUSG00000032263
7779,ENSMUSG00000032264
7780,ENSMUSG00000032265
7781,ENSMUSG00000032267
7782,ENSMUSG00000032268
7783,ENSMUSG00000032269
7784,ENSMUSG00000032271
7785,ENSMUSG00000032274
7786,ENSMUSG00000032278
7787,ENSMUSG00000032279
7788,ENSMUSG00000032280
7789,ENSMUSG00000032281
7790,ENSMUSG00000032285
7791,ENSMUSG00000032288
7792,ENSMUSG00000032289
7793,ENSMUSG00000032290
7794,ENSMUSG00000032291
7795,ENSMUSG00000032292
7796,ENSMUSG00000032293
7797,ENSMUSG00000032294
7798,ENSMUSG00000032295
7799,ENSMUSG00000032297
7800,ENSMUSG00000032298
7801,ENSMUSG00000032299
7802,ENSMUSG00000032301
7803,ENSMUSG00000032303
7804,ENSMUSG00000032305
7805,ENSMUSG00000032306
7806,ENSMUSG00000032307
7807,ENSMUSG00000032308
7808,ENSMUSG00000032309
7809,ENSMUSG00000032310
7810,ENSMUSG00000032311
7811,ENSMUSG00000032312
7812,ENSMUSG00000032313
7813,ENSMUSG00000032314
7814,ENSMUSG00000032315
7815,ENSMUSG00000032316
7816,ENSMUSG00000032318
7817,ENSMUSG00000032320
7818,ENSMUSG00000032322
7819,ENSMUSG00000032323
7820,ENSMUSG00000032324
7821,ENSMUSG00000032327
7822,ENSMUSG00000032328
7823,ENSMUSG00000032329
7824,ENSMUSG00000032330
7825,ENSMUSG00000032332
7826,ENSMUSG00000032333
7827,ENSMUSG00000032334
7828,ENSMUSG00000032336
7829,ENSMUSG00000032338
7830,ENSMUSG00000032340
7831,ENSMUSG00000032342
7832,ENSMUSG00000032343
7833,ENSMUSG00000032344
7834,ENSMUSG00000032349
7835,ENSMUSG00000032350
7836,ENSMUSG00000032352
7837,ENSMUSG00000032353
7838,ENSMUSG00000032355
7839,ENSMUSG00000032356
7840,ENSMUSG00000032357
7841,ENSMUSG00000032358
7842,ENSMUSG00000032359
7843,ENSMUSG00000032360
7844,ENSMUSG00000032363
7845,ENSMUSG00000032366
7846,ENSMUSG00000032368
7847,ENSMUSG00000032370
7848,ENSMUSG00000032373
7849,ENSMUSG00000032374
7850,ENSMUSG00000032376
7851,ENSMUSG00000032377
7852,ENSMUSG00000032380
7853,ENSMUSG00000032381
7854,ENSMUSG00000032382
7855,ENSMUSG00000032383
7856,ENSMUSG00000032384
7857,ENSMUSG00000032386
7858,ENSMUSG00000032387
7859,ENSMUSG00000032388
7860,ENSMUSG00000032392
7861,ENSMUSG00000032393
7862,ENSMUSG00000032394
7863,ENSMUSG00000032396
7864,ENSMUSG00000032397
7865,ENSMUSG00000032398
7866,ENSMUSG00000032399
7867,ENSMUSG00000032400
7868,ENSMUSG00000032401
7869,ENSMUSG00000032402
7870,ENSMUSG00000032405
7871,ENSMUSG00000032407
7872,ENSMUSG00000032409
7873,ENSMUSG00000032410
7874,ENSMUSG00000032411
7875,ENSMUSG00000032412
7876,ENSMUSG00000032413
7877,ENSMUSG00000032417
7878,ENSMUSG00000032418
7879,ENSMUSG00000032419
7880,ENSMUSG00000032420
7881,ENSMUSG00000032422
7882,ENSMUSG00000032423
7883,ENSMUSG00000032431
7884,ENSMUSG00000032434
7885,ENSMUSG00000032435
7886,ENSMUSG00000032436
7887,ENSMUSG00000032437
7888,ENSMUSG00000032440
7889,ENSMUSG00000032443
7890,ENSMUSG00000032446
7891,ENSMUSG00000032449
7892,ENSMUSG00000032451
7893,ENSMUSG00000032452
7894,ENSMUSG00000032454
7895,ENSMUSG00000032456
7896,ENSMUSG00000032458
7897,ENSMUSG00000032459
7898,ENSMUSG00000032462
7899,ENSMUSG00000032468
7900,ENSMUSG00000032469
7901,ENSMUSG00000032470
7902,ENSMUSG00000032473
7903,ENSMUSG00000032475
7904,ENSMUSG00000032477
7905,ENSMUSG00000032478
7906,ENSMUSG00000032480
7907,ENSMUSG00000032481
7908,ENSMUSG00000032482
7909,ENSMUSG00000032485
7910,ENSMUSG00000032487
7911,ENSMUSG00000032489
7912,ENSMUSG00000032492
7913,ENSMUSG00000032495
7914,ENSMUSG00000032496
7915,ENSMUSG00000032497
7916,ENSMUSG00000032498
7917,ENSMUSG00000032500
7918,ENSMUSG00000032501
7919,ENSMUSG00000032502
7920,ENSMUSG00000032503
7921,ENSMUSG00000032507
7922,ENSMUSG00000032508
7923,ENSMUSG00000032511
7924,ENSMUSG00000032512
7925,ENSMUSG00000032513
7926,ENSMUSG00000032514
7927,ENSMUSG00000032515
7928,ENSMUSG00000032517
7929,ENSMUSG00000032519
7930,ENSMUSG00000032523
7931,ENSMUSG00000032525
7932,ENSMUSG00000032526
7933,ENSMUSG00000032527
7934,ENSMUSG00000032528
7935,ENSMUSG00000032530
7936,ENSMUSG00000032531
7937,ENSMUSG00000032532
7938,ENSMUSG00000032534
7939,ENSMUSG00000032536
7940,ENSMUSG00000032537
7941,ENSMUSG00000032540
7942,ENSMUSG00000032547
7943,ENSMUSG00000032548
7944,ENSMUSG00000032549
7945,ENSMUSG00000032551
7946,ENSMUSG00000032553
7947,ENSMUSG00000032554
7948,ENSMUSG00000032555
7949,ENSMUSG00000032556
7950,ENSMUSG00000032557
7951,ENSMUSG00000032558
7952,ENSMUSG00000032560
7953,ENSMUSG00000032562
7954,ENSMUSG00000032563
7955,ENSMUSG00000032564
7956,ENSMUSG00000032567
7957,ENSMUSG00000032570
7958,ENSMUSG00000032571
7959,ENSMUSG00000032575
7960,ENSMUSG00000032577
7961,ENSMUSG00000032578
7962,ENSMUSG00000032579
7963,ENSMUSG00000032580
7964,ENSMUSG00000032582
7965,ENSMUSG00000032583
7966,ENSMUSG00000032584
7967,ENSMUSG00000032586
7968,ENSMUSG00000032589
7969,ENSMUSG00000032590
7970,ENSMUSG00000032591
7971,ENSMUSG00000032593
7972,ENSMUSG00000032594
7973,ENSMUSG00000032595
7974,ENSMUSG00000032596
7975,ENSMUSG00000032598
7976,ENSMUSG00000032599
7977,ENSMUSG00000032601
7978,ENSMUSG00000032602
7979,ENSMUSG00000032606
7980,ENSMUSG00000032607
7981,ENSMUSG00000032609
7982,ENSMUSG00000032612
7983,ENSMUSG00000032615
7984,ENSMUSG00000032624
7985,ENSMUSG00000032625
7986,ENSMUSG00000032633
7987,ENSMUSG00000032637
7988,ENSMUSG00000032640
7989,ENSMUSG00000032641
7990,ENSMUSG00000032643
7991,ENSMUSG00000032648
7992,ENSMUSG00000032649
7993,ENSMUSG00000032652
7994,ENSMUSG00000032656
7995,ENSMUSG00000032661
7996,ENSMUSG00000032667
7997,ENSMUSG00000032688
7998,ENSMUSG00000032690
7999,ENSMUSG00000032691
8000,ENSMUSG00000032698
8001,ENSMUSG00000032702
8002,ENSMUSG00000032705
8003,ENSMUSG00000032714
8004,ENSMUSG00000032715
8005,ENSMUSG00000032717
8006,ENSMUSG00000032718
8007,ENSMUSG00000032719
8008,ENSMUSG00000032724
8009,ENSMUSG00000032725
8010,ENSMUSG00000032727
8011,ENSMUSG00000032733
8012,ENSMUSG00000032735
8013,ENSMUSG00000032737
8014,ENSMUSG00000032739
8015,ENSMUSG00000032740
8016,ENSMUSG00000032741
8017,ENSMUSG00000032743
8018,ENSMUSG00000032744
8019,ENSMUSG00000032745
8020,ENSMUSG00000032750
8021,ENSMUSG00000032754
8022,ENSMUSG00000032763
8023,ENSMUSG00000032766
8024,ENSMUSG00000032769
8025,ENSMUSG00000032773
8026,ENSMUSG00000032776
8027,ENSMUSG00000032777
8028,ENSMUSG00000032782
8029,ENSMUSG00000032783
8030,ENSMUSG00000032786
8031,ENSMUSG00000032788
8032,ENSMUSG00000032796
8033,ENSMUSG00000032802
8034,ENSMUSG00000032803
8035,ENSMUSG00000032806
8036,ENSMUSG00000032807
8037,ENSMUSG00000032812
8038,ENSMUSG00000032815
8039,ENSMUSG00000032816
8040,ENSMUSG00000032818
8041,ENSMUSG00000032826
8042,ENSMUSG00000032827
8043,ENSMUSG00000032834
8044,ENSMUSG00000032839
8045,ENSMUSG00000032840
8046,ENSMUSG00000032841
8047,ENSMUSG00000032842
8048,ENSMUSG00000032845
8049,ENSMUSG00000032846
8050,ENSMUSG00000032849
8051,ENSMUSG00000032850
8052,ENSMUSG00000032852
8053,ENSMUSG00000032854
8054,ENSMUSG00000032855
8055,ENSMUSG00000032860
8056,ENSMUSG00000032864
8057,ENSMUSG00000032867
8058,ENSMUSG00000032869
8059,ENSMUSG00000032870
8060,ENSMUSG00000032872
8061,ENSMUSG00000032875
8062,ENSMUSG00000032878
8063,ENSMUSG00000032883
8064,ENSMUSG00000032890
8065,ENSMUSG00000032892
8066,ENSMUSG00000032897
8067,ENSMUSG00000032898
8068,ENSMUSG00000032899
8069,ENSMUSG00000032902
8070,ENSMUSG00000032905
8071,ENSMUSG00000032908
8072,ENSMUSG00000032911
8073,ENSMUSG00000032913
8074,ENSMUSG00000032925
8075,ENSMUSG00000032932
8076,ENSMUSG00000032936
8077,ENSMUSG00000032937
8078,ENSMUSG00000032939
8079,ENSMUSG00000032940
8080,ENSMUSG00000032942
8081,ENSMUSG00000032946
8082,ENSMUSG00000032948
8083,ENSMUSG00000032952
8084,ENSMUSG00000032965
8085,ENSMUSG00000032968
8086,ENSMUSG00000032978
8087,ENSMUSG00000032988
8088,ENSMUSG00000032997
8089,ENSMUSG00000032998
8090,ENSMUSG00000033004
8091,ENSMUSG00000033006
8092,ENSMUSG00000033007
8093,ENSMUSG00000033009
8094,ENSMUSG00000033014
8095,ENSMUSG00000033016
8096,ENSMUSG00000033020
8097,ENSMUSG00000033021
